"plays","downloads","loads","finishes","likes","comments","uri","name","duration","created_time","sizes","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
10641,0,18390,5985,6,1,/videos/147648438,"Full Out -- Season One Trailer",105,2015-12-02T21:48:19+00:00,Array,0,87,88,946550,1123130,0
2336,0,4665,107,3,0,/videos/143933380,"Open TV Presents: Southern for Pussy",283,2015-10-28T22:38:55+00:00,Array,0,223868871,394836263,922337510374,663886,0
467,0,960,45,1,0,/videos/146666127,"Open TV Presents: Let Go and Let God",1376,2015-11-23T17:13:07+00:00,Array,0,47,485,226801,625372,0
183,0,1789,47,1,0,/videos/121810540,"You're So Talented, Chapter One",341,2015-03-10T18:04:57+00:00,Array,0,76,238,43643,66202,0
139,0,797,18,0,0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397,2015-04-07T22:23:45+00:00,Array,0,73,245,34186,55940,0
110,0,173,15,0,0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459,2015-03-24T18:39:13+00:00,Array,0,80,296,32582,51408,0
99,0,279,35,0,0,/videos/143466703,"You're So Talented: Season 2 Official Trailer",119,2015-10-24T13:58:49+00:00,Array,0,79,80,7933,11748,0
98,0,136,6,0,0,/videos/150002138,"Futurewomen: The Quest -- Episode 3",842,2015-12-25T07:13:40+00:00,Array,0,61,199,19517,84606,0
84,0,173,12,0,0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295,2015-04-13T17:46:12+00:00,Array,0,80,202,17037,24761,0
84,0,175,15,0,0,/videos/129668799,"You're So Talented, Season One -- Chapter Seven",477,2015-06-03T14:13:37+00:00,Array,0,86,329,27711,41010,0
69,0,129,14,0,0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292,2015-05-05T15:32:57+00:00,Array,0,87,222,15385,20138,0
68,0,129,10,0,0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266,2015-05-19T23:04:13+00:00,Array,0,81,181,12333,18079,0
64,1,152,7,0,0,/videos/134807299,"Open TV Presents: Nupita Obama Creates Vogua",731,2015-07-29T04:46:53+00:00,Array,0,71,369,23662,46030,0
37,0,72,30,0,0,/videos/145222124,"Two Queens in Kitchen - Teaser One",16,2015-11-10T02:06:53+00:00,Array,0,93,13,492,590,0
27,0,55,0,0,0,/videos/140615202,"Futurewomen, The Characters -- Episode 2",915,2015-09-28T02:11:20+00:00,Array,0,46,423,11433,26535,0
26,1,53,0,0,0,/videos/136670475,"Futurewomen, The Origins -- Episode 1",805,2015-08-18T23:17:14+00:00,Array,0,38,310,8062,21723,0
12,0,78,0,0,0,/videos/130134667,"Introducing Open TV (beta) at TEDx Northwestern",1039,2015-06-08T19:28:36+00:00,Array,0,31,296,3559,13507,0
9,0,29,6,0,0,/videos/121910493,"Teaser -- Nupita Obama Creates Vogua",55,2015-03-11T16:54:25+00:00,Array,0,90,49,442,491,0
6,0,61,0,0,0,/videos/136579050,"Introducing Peppa of #Futurewomen",187,2015-08-18T04:21:15+00:00,Array,0,49,76,459,1496,0
6,0,61,1,0,0,/videos/136578747,"Introducing Isis of #Futurewomen",263,2015-08-18T04:14:52+00:00,Array,0,72,189,1136,2099,0
5,0,60,1,0,0,/videos/136577953,"Introducing Althea of #Futurewomen",107,2015-08-18T03:58:39+00:00,Array,0,65,56,282,749,0
5,0,15,0,0,0,/videos/134753960,"#NupitaObama Creates Vogua Premiere: Pilsen",73,2015-07-28T17:24:03+00:00,Array,0,58,17,86,292,0
5,0,13,0,0,0,/videos/149806393,"Introducing the Chicago Home Theater Festival 2015",626,2015-12-22T21:16:50+00:00,Array,0,87,549,2748,3134,0
3,0,14,1,0,0,/videos/134346192,"#NupitaObama Creates Vogua Premiere: Wicker Park",98,2015-07-23T20:27:08+00:00,Array,0,93,91,273,292,0
3,0,13,1,0,0,/videos/133452075,"#NupitaObama Creates Vogua Premiere: Lakeview",77,2015-07-14T14:04:01+00:00,Array,0,87,67,203,231,0
3,0,18,1,0,0,/videos/126751017,"Teaser -- Futurewomen, an alternate reality series by Honey Pot Performance",47,2015-05-03T21:57:12+00:00,Array,0,86,27,81,141,0
3,1,21,2,0,0,/videos/132485814,"Open TV Presents: Nupita Obama Creates Vogua Trailer",47,2015-07-02T22:30:04+00:00,Array,0,74,35,105,141,0
2,0,17,1,0,0,/videos/11577487,"The Algebra Project",86,2010-05-08T15:21:03+00:00,Array,0,100,43,86,172,0
2,0,7,1,0,0,,0,58,258,516,884,0
2,0,7,0,0,0,,0,98,517,1035,1053,0
2,0,18,0,0,0,/videos/11588116,"Project Basho",129,2010-05-09T02:35:04+00:00,Array,0,13,17,35,258,0
1,0,54,0,0,0,/videos/135381918,"Introducing Wonder of #Futurewomen",83,2015-08-04T17:50:40+00:00,Array,0,0,0,0,165,0
1,0,16,0,0,0,/videos/11587706,"Military Sexual Trauma",1610,2010-05-09T02:02:01+00:00,Array,0,0,8,8,1610,0
1,0,31,0,0,0,/videos/28078430,"Philadelphia Voices of Pride",129,2011-08-23T21:42:52+00:00,Array,0,6,8,8,129,0
1,0,15,0,0,0,/videos/11577839,"Senegal: Sights, Sounds and Struggles",286,2010-05-08T15:44:57+00:00,Array,0,12,35,35,286,0
1,0,4,0,0,0,/videos/25944002,"Michaela Angela Davis on Race and Fashion: ""Color is a Distraction""",230,2011-07-03T22:21:57+00:00,Array,0,95,218,218,229,0
1,0,12,0,0,0,/videos/16589287,"It Goes Unsaid",216,2010-11-07T17:28:53+00:00,Array,0,88,192,192,216,0
1,0,6,1,0,0,,0,100,489,489,489,0
1,0,19,0,0,0,/videos/11587726,"Spike Lee with Talk Radio News",119,2010-05-09T02:03:33+00:00,Array,0,0,0,0,119,0
0,0,1,0,0,0,/videos/25948268,"Michaela Angela Davis and The Urban Catwalk: Style, Race and Counterculture",1761,2011-07-04T01:16:20+00:00,Array,0,0,0,0,0,0
